model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,global_in_18_trigger,,80,8.534670138888888,2.5,225,9000
global,global_in_19_trigger,,80,8.188375868055555,3.344444444444444,301,9000
0,0_trigger,,81,4.838169270833333,4.588888888888889,413,9000
1,1_trigger,,81,4.674493489583333,3.2444444444444445,292,9000
2,2_trigger,,81,2.8766319444444446,33.94444444444444,3055,9000
3,3_trigger,,81,4.318426649305556,15.0,1350,9000
4,4_trigger,,81,5.070944878472222,1.4666666666666666,132,9000
5,5_trigger,,81,5.326178385416667,4.977777777777778,448,9000
6,6_trigger,,81,4.696151475694444,3.0666666666666664,276,9000
7,7_trigger,,81,4.660341579861111,10.21111111111111,919,9000
8,8_trigger,,81,4.080524305555556,15.4,1386,9000
9,9_trigger,,81,2.4926551649305555,35.81111111111111,3223,9000
10,10_trigger,,81,4.759586371527778,6.811111111111111,613,9000
11,11_trigger,,81,4.082181857638889,17.333333333333336,1560,9000
12,12_trigger,,81,3.4601592881944443,21.122222222222224,1901,9000
13,13_trigger,,81,4.55136328125,16.8,1512,9000
14,14_trigger,,81,4.805414496527778,6.377777777777778,574,9000
15,15_trigger,,81,4.8399973958333335,13.166666666666666,1185,9000
16,16_trigger,,81,5.213694878472222,10.122222222222224,911,9000
17,17_trigger,,81,3.4043958333333335,20.555555555555554,1850,9000
18,18_trigger,,81,3.084105251736111,11.022222222222222,992,9000
19,19_trigger,,81,3.954091579861111,7.966666666666667,717,9000
global,combine,,81,8.192684027777778,3.3888888888888893,305,9000
global,global_in_0_trigger,,81,8.525614583333333,2.6,234,9000
global,global_in_1_trigger,,81,8.362278645833333,3.5444444444444443,319,9000
global,global_in_2_trigger,,81,8.542738715277778,2.488888888888889,224,9000
global,global_in_3_trigger,,81,8.192684895833333,3.3888888888888893,305,9000
global,global_in_4_trigger,,81,8.525615451388889,2.6,234,9000
global,global_in_5_trigger,,81,8.36227951388889,3.5444444444444443,319,9000
global,global_in_6_trigger,,81,8.542738715277778,2.488888888888889,224,9000
global,global_in_7_trigger,,81,8.192682291666667,3.3888888888888893,305,9000
global,global_in_8_trigger,,81,8.525614583333333,2.6,234,9000
global,global_in_9_trigger,,81,8.362277777777777,3.5444444444444443,319,9000
global,global_in_10_trigger,,81,8.54274045138889,2.488888888888889,224,9000
global,global_in_11_trigger,,81,8.192684895833333,3.3888888888888893,305,9000
global,global_in_12_trigger,,81,8.5256171875,2.6,234,9000
global,global_in_13_trigger,,81,8.362276909722222,3.5444444444444443,319,9000
global,global_in_14_trigger,,81,8.542739583333333,2.488888888888889,224,9000
global,global_in_15_trigger,,81,8.192684027777778,3.3888888888888893,305,9000
global,global_in_16_trigger,,81,8.525613715277778,2.6,234,9000
global,global_in_17_trigger,,81,8.36227951388889,3.5444444444444443,319,9000
global,global_in_18_trigger,,81,8.542738715277778,2.488888888888889,224,9000
global,global_in_19_trigger,,81,8.192684895833333,3.3888888888888893,305,9000
0,0_trigger,,82,4.771665364583333,6.211111111111111,559,9000
1,1_trigger,,82,4.839850694444444,3.3777777777777773,304,9000
2,2_trigger,,82,3.3281046006944446,24.066666666666666,2166,9000
3,3_trigger,,82,3.8362339409722224,14.533333333333335,1308,9000
4,4_trigger,,82,4.450508246527778,1.4777777777777779,133,9000
5,5_trigger,,82,6.021031684027778,3.3777777777777773,304,9000
6,6_trigger,,82,4.526138454861111,4.077777777777778,367,9000
7,7_trigger,,82,4.933210503472222,10.988888888888889,989,9000
8,8_trigger,,82,2.613634765625,22.155555555555555,1994,9000
9,9_trigger,,82,2.68434375,34.66666666666667,3120,9000
10,10_trigger,,82,4.807521267361111,7.822222222222222,704,9000
11,11_trigger,,82,3.402068576388889,12.28888888888889,1106,9000
12,12_trigger,,82,4.259970052083333,7.7555555555555555,698,9000
13,13_trigger,,82,5.371453125,18.3,1647,9000
14,14_trigger,,82,5.3459574652777775,6.966666666666667,627,9000
15,15_trigger,,82,4.3727109375,11.88888888888889,1070,9000
16,16_trigger,,82,5.096146701388889,10.488888888888889,944,9000
17,17_trigger,,82,2.786658203125,23.655555555555555,2129,9000
18,18_trigger,,82,4.995118055555555,9.122222222222222,821,9000
19,19_trigger,,82,4.24778125,9.655555555555557,869,9000
global,combine,,82,8.2212265625,3.3777777777777773,304,9000
global,global_in_0_trigger,,82,8.556986979166666,2.6,234,9000
global,global_in_1_trigger,,82,8.392428819444444,3.5222222222222226,317,9000
global,global_in_2_trigger,,82,8.574605902777778,2.511111111111111,226,9000
global,global_in_3_trigger,,82,8.221227430555556,3.3777777777777773,304,9000
global,global_in_4_trigger,,82,8.556986111111112,2.6,234,9000
global,global_in_5_trigger,,82,8.392430555555556,3.5222222222222226,317,9000
global,global_in_6_trigger,,82,8.574605034722222,2.511111111111111,226,9000
global,global_in_7_trigger,,82,8.221225694444444,3.3777777777777773,304,9000
global,global_in_8_trigger,,82,8.556986111111112,2.6,234,9000
global,global_in_9_trigger,,82,8.392427951388889,3.5222222222222226,317,9000
global,global_in_10_trigger,,82,8.574605034722222,2.511111111111111,226,9000
global,global_in_11_trigger,,82,8.2212265625,3.3777777777777773,304,9000
global,global_in_12_trigger,,82,8.556986979166666,2.6,234,9000
global,global_in_13_trigger,,82,8.392428819444444,3.5222222222222226,317,9000
global,global_in_14_trigger,,82,8.574604166666667,2.511111111111111,226,9000
global,global_in_15_trigger,,82,8.221227430555556,3.3777777777777773,304,9000
global,global_in_16_trigger,,82,8.556987847222222,2.6,234,9000
global,global_in_17_trigger,,82,8.392428819444444,3.5222222222222226,317,9000
global,global_in_18_trigger,,82,8.574605902777778,2.511111111111111,226,9000
global,global_in_19_trigger,,82,8.221227430555556,3.3777777777777773,304,9000
0,0_trigger,,83,4.169588975694444,11.522222222222222,1037,9000
1,1_trigger,,83,5.129563802083333,3.288888888888889,296,9000
2,2_trigger,,83,3.544226779513889,21.188888888888886,1907,9000
3,3_trigger,,83,4.564407118055556,6.622222222222223,596,9000
4,4_trigger,,83,4.713503038194444,1.9555555555555555,176,9000
5,5_trigger,,83,5.8009201388888885,4.477777777777778,403,9000
6,6_trigger,,83,3.9140911458333334,4.544444444444444,409,9000
7,7_trigger,,83,3.78824609375,10.477777777777778,943,9000
8,8_trigger,,83,4.988388888888889,15.855555555555556,1427,9000
9,9_trigger,,83,2.5488211805555556,38.644444444444446,3478,9000
10,10_trigger,,83,3.7716241319444443,13.766666666666666,1239,9000
11,11_trigger,,83,4.9082391493055555,8.444444444444445,760,9000
12,12_trigger,,83,4.060610677083333,7.666666666666666,690,9000
13,13_trigger,,83,4.996231770833333,15.788888888888888,1421,9000
14,14_trigger,,83,4.4865269097222225,7.388888888888889,665,9000
15,15_trigger,,83,3.671439236111111,17.344444444444445,1561,9000
16,16_trigger,,83,4.009194444444445,13.4,1206,9000
17,17_trigger,,83,4.482029079861111,13.100000000000001,1179,9000
18,18_trigger,,83,5.192524305555556,9.155555555555555,824,9000
19,19_trigger,,83,4.576774305555555,11.11111111111111,1000,9000
global,combine,,83,8.2626015625,3.3666666666666663,303,9000
global,global_in_0_trigger,,83,8.599857638888889,2.588888888888889,233,9000
global,global_in_1_trigger,,83,8.433743055555556,3.5333333333333337,318,9000
global,global_in_2_trigger,,83,8.617960069444445,2.422222222222222,218,9000
global,global_in_3_trigger,,83,8.262600694444444,3.3666666666666663,303,9000
global,global_in_4_trigger,,83,8.599858506944445,2.588888888888889,233,9000
global,global_in_5_trigger,,83,8.4337421875,3.5333333333333337,318,9000
global,global_in_6_trigger,,83,8.617958333333334,2.422222222222222,218,9000
global,global_in_7_trigger,,83,8.262600694444444,3.3666666666666663,303,9000
global,global_in_8_trigger,,83,8.599858506944445,2.588888888888889,233,9000
global,global_in_9_trigger,,83,8.4337421875,3.5333333333333337,318,9000
global,global_in_10_trigger,,83,8.617960069444445,2.422222222222222,218,9000
global,global_in_11_trigger,,83,8.26259982638889,3.3666666666666663,303,9000
global,global_in_12_trigger,,83,8.599856770833334,2.588888888888889,233,9000
global,global_in_13_trigger,,83,8.4337421875,3.5333333333333337,318,9000
global,global_in_14_trigger,,83,8.617960069444445,2.422222222222222,218,9000
global,global_in_15_trigger,,83,8.262600694444444,3.3666666666666663,303,9000
global,global_in_16_trigger,,83,8.599857638888889,2.588888888888889,233,9000
global,global_in_17_trigger,,83,8.433741319444444,3.5333333333333337,318,9000
global,global_in_18_trigger,,83,8.617960069444445,2.422222222222222,218,9000
global,global_in_19_trigger,,83,8.2626015625,3.3666666666666663,303,9000
0,0_trigger,,84,5.2683064236111115,6.144444444444445,553,9000
1,1_trigger,,84,4.757909722222222,3.177777777777778,286,9000
2,2_trigger,,84,2.6066302083333333,37.855555555555554,3407,9000
3,3_trigger,,84,5.2043376736111115,8.877777777777778,799,9000
4,4_trigger,,84,5.274811197916667,1.6666666666666667,150,9000
5,5_trigger,,84,5.521616753472222,4.844444444444444,436,9000
6,6_trigger,,84,4.990129774305555,2.944444444444444,265,9000
7,7_trigger,,84,3.0078674045138887,16.022222222222222,1442,9000
8,8_trigger,,84,3.1754678819444444,17.944444444444443,1615,9000
9,9_trigger,,84,3.119116970486111,29.799999999999997,2682,9000
10,10_trigger,,84,4.242956597222222,9.133333333333333,822,9000
11,11_trigger,,84,3.855461371527778,20.27777777777778,1825,9000
12,12_trigger,,84,3.8345264756944446,12.433333333333334,1119,9000
13,13_trigger,,84,4.08696484375,17.133333333333333,1542,9000
14,14_trigger,,84,4.207412326388889,8.177777777777779,736,9000
15,15_trigger,,84,4.976765625,10.744444444444444,967,9000
16,16_trigger,,84,5.279195746527778,12.311111111111112,1108,9000
17,17_trigger,,84,4.397726996527778,13.533333333333333,1218,9000
18,18_trigger,,84,4.414482638888889,11.988888888888889,1079,9000
19,19_trigger,,84,3.5124945746527776,22.68888888888889,2042,9000
global,combine,,84,8.245419270833333,3.3888888888888893,305,9000
global,global_in_0_trigger,,84,8.584348090277778,2.588888888888889,233,9000
global,global_in_1_trigger,,84,8.417763888888889,3.5222222222222226,317,9000
global,global_in_2_trigger,,84,8.602506944444444,2.4444444444444446,220,9000
global,global_in_3_trigger,,84,8.245417534722222,3.3888888888888893,305,9000
global,global_in_4_trigger,,84,8.58434982638889,2.588888888888889,233,9000
global,global_in_5_trigger,,84,8.417762152777778,3.5222222222222226,317,9000
global,global_in_6_trigger,,84,8.602506944444444,2.4444444444444446,220,9000
global,global_in_7_trigger,,84,8.245419270833333,3.3888888888888893,305,9000
global,global_in_8_trigger,,84,8.58434982638889,2.588888888888889,233,9000
global,global_in_9_trigger,,84,8.417763020833334,3.5222222222222226,317,9000
global,global_in_10_trigger,,84,8.602506944444444,2.4444444444444446,220,9000
global,global_in_11_trigger,,84,8.245418402777778,3.3888888888888893,305,9000
global,global_in_12_trigger,,84,8.584350694444444,2.588888888888889,233,9000
global,global_in_13_trigger,,84,8.417762152777778,3.5222222222222226,317,9000
global,global_in_14_trigger,,84,8.602506944444444,2.4444444444444446,220,9000
global,global_in_15_trigger,,84,8.245419270833333,3.3888888888888893,305,9000
global,global_in_16_trigger,,84,8.584348958333333,2.588888888888889,233,9000
global,global_in_17_trigger,,84,8.417763888888889,3.5222222222222226,317,9000
global,global_in_18_trigger,,84,8.602506944444444,2.4444444444444446,220,9000
global,global_in_19_trigger,,84,8.245416666666667,3.3888888888888893,305,9000
0,0_trigger,,85,4.139956163194444,5.2444444444444445,472,9000
1,1_trigger,,85,4.601096354166667,4.155555555555555,374,9000
2,2_trigger,,85,2.531396267361111,27.266666666666666,2454,9000
3,3_trigger,,85,3.4016102430555555,15.322222222222223,1379,9000
4,4_trigger,,85,5.848356770833333,0.9666666666666667,87,9000
5,5_trigger,,85,5.664293402777778,4.522222222222222,407,9000
6,6_trigger,,85,4.085353298611111,6.2,558,9000
7,7_trigger,,85,3.9339661458333333,14.555555555555555,1310,9000
8,8_trigger,,85,3.5692862413194444,21.833333333333332,1965,9000
9,9_trigger,,85,1.7400249565972221,40.544444444444444,3649,9000
10,10_trigger,,85,4.124957899305556,18.9,1701,9000
11,11_trigger,,85,4.093776475694445,16.933333333333334,1524,9000
12,12_trigger,,85,3.334616970486111,19.433333333333334,1749,9000
13,13_trigger,,85,6.401146267361111,13.211111111111112,1189,9000
14,14_trigger,,85,4.599794704861111,7.955555555555556,716,9000
15,15_trigger,,85,4.210995659722222,11.255555555555556,1013,9000
16,16_trigger,,85,4.041848524305555,11.600000000000001,1044,9000
17,17_trigger,,85,3.8821553819444445,15.166666666666668,1365,9000
18,18_trigger,,85,3.9428862847222224,10.711111111111112,964,9000
19,19_trigger,,85,3.7969557291666667,9.744444444444444,877,9000
global,combine,,85,8.272795138888888,3.355555555555555,302,9000
global,global_in_0_trigger,,85,8.613094618055555,2.577777777777778,232,9000
global,global_in_1_trigger,,85,8.445466145833333,3.4666666666666663,312,9000
global,global_in_2_trigger,,85,8.631417534722223,2.411111111111111,217,9000
global,global_in_3_trigger,,85,8.272796006944445,3.355555555555555,302,9000
global,global_in_4_trigger,,85,8.613096354166666,2.577777777777778,232,9000
global,global_in_5_trigger,,85,8.445464409722222,3.4666666666666663,312,9000
global,global_in_6_trigger,,85,8.631416666666667,2.411111111111111,217,9000
global,global_in_7_trigger,,85,8.272796006944445,3.355555555555555,302,9000
global,global_in_8_trigger,,85,8.613096354166666,2.577777777777778,232,9000
global,global_in_9_trigger,,85,8.445464409722222,3.4666666666666663,312,9000
global,global_in_10_trigger,,85,8.631414930555556,2.411111111111111,217,9000
global,global_in_11_trigger,,85,8.272795138888888,3.355555555555555,302,9000
global,global_in_12_trigger,,85,8.613094618055555,2.577777777777778,232,9000
global,global_in_13_trigger,,85,8.445465277777778,3.4666666666666663,312,9000
global,global_in_14_trigger,,85,8.6314140625,2.411111111111111,217,9000
global,global_in_15_trigger,,85,8.272796006944445,3.355555555555555,302,9000
global,global_in_16_trigger,,85,8.613096354166666,2.577777777777778,232,9000
global,global_in_17_trigger,,85,8.445465277777778,3.4666666666666663,312,9000
global,global_in_18_trigger,,85,8.631417534722223,2.411111111111111,217,9000
global,global_in_19_trigger,,85,8.272794270833334,3.355555555555555,302,9000
0,0_trigger,,86,3.9089171006944445,17.177777777777777,1546,9000
1,1_trigger,,86,4.998657986111111,3.922222222222222,353,9000
2,2_trigger,,86,3.3198474392361113,23.255555555555553,2093,9000
3,3_trigger,,86,4.462045572916667,6.955555555555555,626,9000
4,4_trigger,,86,4.607097222222222,2.0666666666666664,186,9000
5,5_trigger,,86,5.7519006076388886,4.711111111111111,424,9000
6,6_trigger,,86,3.8338268229166665,4.022222222222222,362,9000
7,7_trigger,,86,3.582361328125,11.877777777777778,1069,9000
8,8_trigger,,86,4.905646701388889,16.98888888888889,1529,9000
9,9_trigger,,86,2.4554229600694444,39.93333333333333,3594,9000
10,10_trigger,,86,3.7439288194444442,14.522222222222222,1307,9000
11,11_trigger,,86,4.826305989583333,8.366666666666667,753,9000
12,12_trigger,,86,3.9273567708333332,8.31111111111111,748,9000
13,13_trigger,,86,4.828791232638889,16.288888888888888,1466,9000
14,14_trigger,,86,4.335581597222222,7.877777777777778,709,9000
15,15_trigger,,86,3.5690746527777777,18.166666666666668,1635,9000
16,16_trigger,,86,3.910619357638889,14.144444444444446,1273,9000
17,17_trigger,,86,4.265000434027778,13.5,1215,9000
18,18_trigger,,86,5.166158420138889,9.422222222222222,848,9000
19,19_trigger,,86,4.43169921875,13.088888888888889,1178,9000
global,combine,,86,8.280690972222223,3.3777777777777773,304,9000
global,global_in_0_trigger,,86,8.623532118055556,2.5444444444444443,229,9000
global,global_in_1_trigger,,86,8.45457204861111,3.4777777777777774,313,9000
global,global_in_2_trigger,,86,8.642299479166667,2.422222222222222,218,9000
global,global_in_3_trigger,,86,8.280691840277777,3.3777777777777773,304,9000
global,global_in_4_trigger,,86,8.623532118055556,2.5444444444444443,229,9000
global,global_in_5_trigger,,86,8.454572916666667,3.4777777777777774,313,9000
global,global_in_6_trigger,,86,8.642299479166667,2.422222222222222,218,9000
global,global_in_7_trigger,,86,8.280690972222223,3.3777777777777773,304,9000
global,global_in_8_trigger,,86,8.623533854166666,2.5444444444444443,229,9000
global,global_in_9_trigger,,86,8.4545703125,3.4777777777777774,313,9000
global,global_in_10_trigger,,86,8.64229861111111,2.422222222222222,218,9000
global,global_in_11_trigger,,86,8.280690972222223,3.3777777777777773,304,9000
global,global_in_12_trigger,,86,8.623534722222223,2.5444444444444443,229,9000
global,global_in_13_trigger,,86,8.454572916666667,3.4777777777777774,313,9000
global,global_in_14_trigger,,86,8.642297743055556,2.422222222222222,218,9000
global,global_in_15_trigger,,86,8.280690972222223,3.3777777777777773,304,9000
global,global_in_16_trigger,,86,8.623532986111112,2.5444444444444443,229,9000
global,global_in_17_trigger,,86,8.45457204861111,3.4777777777777774,313,9000
global,global_in_18_trigger,,86,8.64229861111111,2.422222222222222,218,9000
global,global_in_19_trigger,,86,8.280690972222223,3.3777777777777773,304,9000
0,0_trigger,,87,3.9328064236111113,8.4,756,9000
1,1_trigger,,87,4.4839353298611115,3.4777777777777774,313,9000
2,2_trigger,,87,2.4026462673611113,26.566666666666666,2391,9000
3,3_trigger,,87,4.340553819444445,13.833333333333334,1245,9000
4,4_trigger,,87,4.9236892361111115,1.3666666666666667,123,9000
5,5_trigger,,87,5.93796484375,5.122222222222223,461,9000
6,6_trigger,,87,4.160807291666667,2.1444444444444444,193,9000
7,7_trigger,,87,3.438937282986111,19.08888888888889,1718,9000
8,8_trigger,,87,3.4988005642361113,15.5,1395,9000
9,9_trigger,,87,3.196002387152778,18.644444444444446,1678,9000
10,10_trigger,,87,3.8025052083333333,9.511111111111111,856,9000
11,11_trigger,,87,3.97597265625,15.444444444444445,1390,9000
12,12_trigger,,87,3.8334722222222224,10.277777777777777,925,9000
13,13_trigger,,87,5.621861545138889,13.38888888888889,1205,9000
14,14_trigger,,87,4.32693359375,7.666666666666666,690,9000
15,15_trigger,,87,4.355555121527778,11.566666666666666,1041,9000
16,16_trigger,,87,4.191810763888889,14.899999999999999,1341,9000
17,17_trigger,,87,4.367227430555555,16.155555555555555,1454,9000
18,18_trigger,,87,4.280446180555556,8.944444444444443,805,9000
19,19_trigger,,87,4.206407552083333,20.28888888888889,1826,9000
global,combine,,87,8.281448784722222,3.3666666666666663,303,9000
global,global_in_0_trigger,,87,8.628247395833334,2.588888888888889,233,9000
global,global_in_1_trigger,,87,8.456938368055555,3.4555555555555553,311,9000
global,global_in_2_trigger,,87,8.647311631944444,2.422222222222222,218,9000
global,global_in_3_trigger,,87,8.281450520833333,3.3666666666666663,303,9000
global,global_in_4_trigger,,87,8.628247395833334,2.588888888888889,233,9000
global,global_in_5_trigger,,87,8.456939236111111,3.4555555555555553,311,9000
global,global_in_6_trigger,,87,8.647310763888889,2.422222222222222,218,9000
global,global_in_7_trigger,,87,8.281447916666666,3.3666666666666663,303,9000
global,global_in_8_trigger,,87,8.628247395833334,2.588888888888889,233,9000
global,global_in_9_trigger,,87,8.456939236111111,3.4555555555555553,311,9000
global,global_in_10_trigger,,87,8.647309027777778,2.422222222222222,218,9000
global,global_in_11_trigger,,87,8.281450520833333,3.3666666666666663,303,9000
global,global_in_12_trigger,,87,8.628248263888889,2.588888888888889,233,9000
global,global_in_13_trigger,,87,8.456938368055555,3.4555555555555553,311,9000
global,global_in_14_trigger,,87,8.647309895833333,2.422222222222222,218,9000
global,global_in_15_trigger,,87,8.281449652777777,3.3666666666666663,303,9000
global,global_in_16_trigger,,87,8.628247395833334,2.588888888888889,233,9000
global,global_in_17_trigger,,87,8.456938368055555,3.4555555555555553,311,9000
global,global_in_18_trigger,,87,8.647310763888889,2.422222222222222,218,9000
global,global_in_19_trigger,,87,8.281450520833333,3.3666666666666663,303,9000
0,0_trigger,,88,5.008979166666666,10.344444444444445,931,9000
1,1_trigger,,88,4.887937934027778,2.888888888888889,260,9000
2,2_trigger,,88,1.9902992621527777,45.33333333333333,4080,9000
3,3_trigger,,88,4.2319800347222225,27.066666666666666,2436,9000
4,4_trigger,,88,5.016818142361111,1.1333333333333333,102,9000
5,5_trigger,,88,6.169101996527778,4.133333333333333,372,9000
6,6_trigger,,88,4.5821827256944445,2.1333333333333333,192,9000
7,7_trigger,,88,4.701026909722223,6.844444444444445,616,9000
8,8_trigger,,88,3.81316796875,21.099999999999998,1899,9000
9,9_trigger,,88,2.1111254340277776,45.611111111111114,4105,9000
10,10_trigger,,88,4.486618489583333,8.588888888888889,773,9000
11,11_trigger,,88,3.306868706597222,16.855555555555554,1517,9000
12,12_trigger,,88,4.092519965277778,7.522222222222222,677,9000
13,13_trigger,,88,5.764077256944445,17.922222222222224,1613,9000
14,14_trigger,,88,4.923935763888889,7.488888888888889,674,9000
15,15_trigger,,88,5.043440538194444,9.544444444444444,859,9000
16,16_trigger,,88,5.228370659722223,10.377777777777778,934,9000
17,17_trigger,,88,4.1683797743055555,15.244444444444444,1372,9000
18,18_trigger,,88,4.124973524305555,9.8,882,9000
19,19_trigger,,88,3.6300611979166666,29.01111111111111,2611,9000
global,combine,,88,8.306855034722222,3.3222222222222224,299,9000
global,global_in_0_trigger,,88,8.654723090277777,2.555555555555556,230,9000
global,global_in_1_trigger,,88,8.482953993055556,3.4000000000000004,306,9000
global,global_in_2_trigger,,88,8.674024305555555,2.433333333333333,219,9000
global,global_in_3_trigger,,88,8.306855034722222,3.3222222222222224,299,9000
global,global_in_4_trigger,,88,8.65472482638889,2.555555555555556,230,9000
global,global_in_5_trigger,,88,8.482953125,3.4000000000000004,306,9000
global,global_in_6_trigger,,88,8.674026041666666,2.433333333333333,219,9000
global,global_in_7_trigger,,88,8.306855034722222,3.3222222222222224,299,9000
global,global_in_8_trigger,,88,8.654723958333333,2.555555555555556,230,9000
global,global_in_9_trigger,,88,8.482952256944445,3.4000000000000004,306,9000
global,global_in_10_trigger,,88,8.674024305555555,2.433333333333333,219,9000
global,global_in_11_trigger,,88,8.306855902777778,3.3222222222222224,299,9000
global,global_in_12_trigger,,88,8.654723958333333,2.555555555555556,230,9000
global,global_in_13_trigger,,88,8.48295486111111,3.4000000000000004,306,9000
global,global_in_14_trigger,,88,8.674025173611112,2.433333333333333,219,9000
global,global_in_15_trigger,,88,8.306855034722222,3.3222222222222224,299,9000
global,global_in_16_trigger,,88,8.65472482638889,2.555555555555556,230,9000
global,global_in_17_trigger,,88,8.482952256944445,3.4000000000000004,306,9000
global,global_in_18_trigger,,88,8.674026909722222,2.433333333333333,219,9000
global,global_in_19_trigger,,88,8.306855902777778,3.3222222222222224,299,9000
