local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
15,708,71,8,0.0006496932473964989,89.5,537,600
15,709,71,9,0.0006064140470698476,90.16666666666666,541,600
15,710,71,10,0.0005697238957509398,90.0,540,600
16,701,71,1,0.0007202725391834974,84.66666666666667,508,600
16,702,71,2,0.0006900154403410852,84.0,504,600
16,703,71,3,0.0007176447543315589,84.5,507,600
16,704,71,4,0.0007345411577261984,84.66666666666667,508,600
16,705,71,5,0.0007472223369404674,84.83333333333334,509,600
16,706,71,6,0.0006620442145504057,85.33333333333334,512,600
16,707,71,7,0.0006780733820050955,85.33333333333334,512,600
16,708,71,8,0.0007027243264019489,85.33333333333334,512,600
16,709,71,9,0.0007224110304377973,85.33333333333334,512,600
16,710,71,10,0.0006973508279770613,85.5,513,600
17,701,71,1,0.0007409829995594919,84.5,507,600
17,702,71,2,0.0007570140878669918,84.66666666666667,508,600
17,703,71,3,0.0006995705189183354,85.33333333333334,512,600
17,704,71,4,0.0007963834214024246,84.5,507,600
17,705,71,5,0.000759531685616821,85.16666666666667,511,600
17,706,71,6,0.0007511994335800409,84.83333333333334,509,600
17,707,71,7,0.0007306861807592213,85.83333333333333,515,600
17,708,71,8,0.0007494275341741741,85.66666666666667,514,600
17,709,71,9,0.0007722513983026147,85.5,513,600
17,710,71,10,0.0007385282660834491,85.66666666666667,514,600
18,701,71,1,0.0008370260475203395,83.66666666666667,502,600
18,702,71,2,0.0008114101365208626,83.66666666666667,502,600
18,703,71,3,0.0007972863386385143,83.33333333333334,500,600
18,704,71,4,0.0007850296096876264,83.33333333333334,500,600
18,705,71,5,0.0008443756378255785,83.33333333333334,500,600
18,706,71,6,0.000761107075959444,84.0,504,600
18,707,71,7,0.0007947674603201449,83.66666666666667,502,600
18,708,71,8,0.0007402898627333343,83.83333333333334,503,600
18,709,71,9,0.0007495415047742426,84.0,504,600
18,710,71,10,0.0007378268055617809,84.16666666666667,505,600
19,701,71,1,0.0008035394712351263,83.5,501,600
19,702,71,2,0.0008130879141390324,83.83333333333334,503,600
19,703,71,3,0.0007568736327812076,84.83333333333334,509,600
19,704,71,4,0.0006858783890493214,84.66666666666667,508,600
19,705,71,5,0.0007033960428088903,85.0,510,600
19,706,71,6,0.0007210176554508507,85.0,510,600
19,707,71,7,0.0007378394948318601,84.83333333333334,509,600
19,708,71,8,0.0007445831433869898,85.0,510,600
19,709,71,9,0.0007035606540739536,85.16666666666667,511,600
19,710,71,10,0.0007294194074347615,84.83333333333334,509,600
77,351,71,1,0.0006453837850131094,86.0,516,600
77,352,71,2,0.0006283512338995934,86.33333333333333,518,600
77,353,71,3,0.0006153579452075064,86.83333333333333,521,600
77,354,71,4,0.0006045554182492197,87.0,522,600
77,355,71,5,0.0005949825281277299,87.33333333333333,524,600
21,351,71,1,0.0006131864502094686,86.66666666666667,520,600
21,352,71,2,0.000597213045693934,87.83333333333333,527,600
21,353,71,3,0.0005842859973199666,88.5,531,600
21,354,71,4,0.0005732791614718735,88.66666666666667,532,600
21,355,71,5,0.0005636806599795818,88.66666666666667,532,600
34,351,71,1,0.0006327584851533175,87.0,522,600
34,352,71,2,0.0006119092577137053,87.16666666666667,523,600
34,353,71,3,0.0005985954194329679,87.33333333333333,524,600
34,354,71,4,0.0005883548292331398,87.5,525,600
34,355,71,5,0.0005796903278678656,87.66666666666667,526,600
68,351,71,1,0.0006250010337680578,86.66666666666667,520,600
68,352,71,2,0.0006057125865481794,87.33333333333333,524,600
68,353,71,3,0.0005921978154219687,87.83333333333333,527,600
68,354,71,4,0.0005814469768665731,88.0,528,600
68,355,71,5,0.0005723222275264561,87.83333333333333,527,600
32,351,71,1,0.0007261878345161676,84.33333333333334,506,600
32,352,71,2,0.0007050043204799294,84.83333333333334,509,600
32,353,71,3,0.0006903515313751996,85.0,510,600
32,354,71,4,0.0006787343299947679,85.16666666666667,511,600
32,355,71,5,0.0006686692358925939,85.33333333333334,512,600
31,351,71,1,0.0005819055368192494,87.33333333333333,524,600
31,352,71,2,0.0005622217431664467,88.16666666666667,529,600
31,353,71,3,0.0005495636723935604,88.66666666666667,532,600
31,354,71,4,0.0005399915389716625,88.66666666666667,532,600
31,355,71,5,0.0005319345509633422,88.5,531,600
69,351,71,1,0.0007099719368852675,84.33333333333334,506,600
69,352,71,2,0.0006895311526022851,85.16666666666667,511,600
69,353,71,3,0.0006753956549800932,85.5,513,600
69,354,71,4,0.000664405117277056,85.33333333333334,512,600
69,355,71,5,0.0006551120895892382,85.0,510,600
81,351,71,1,0.0006414780509658158,85.33333333333334,512,600
81,352,71,2,0.0006248675053939223,85.83333333333333,515,600
81,353,71,3,0.0006139219622127712,86.0,516,600
81,354,71,4,0.0006054110708646476,86.16666666666667,517,600
81,355,71,5,0.0005980891874060035,86.66666666666667,520,600
42,351,71,1,0.0006087512010708451,86.66666666666667,520,600
42,352,71,2,0.0005949054611846805,86.83333333333333,521,600
42,353,71,3,0.0005842736572958529,87.16666666666667,523,600
42,354,71,4,0.0005753779551014304,86.83333333333333,521,600
42,355,71,5,0.0005673234700225294,87.16666666666667,523,600
92,351,71,1,0.0006337462109513581,87.5,525,600
92,352,71,2,0.0006146369851194322,87.83333333333333,527,600
92,353,71,3,0.0006020789733156562,88.83333333333333,533,600
92,354,71,4,0.0005925365258008242,88.83333333333333,533,600
92,355,71,5,0.0005844102706760168,88.83333333333333,533,600
88,351,71,1,0.0006335834041237831,85.66666666666667,514,600
88,352,71,2,0.0006215625908225775,86.5,519,600
88,353,71,3,0.0006111101247370243,86.5,519,600
88,354,71,4,0.0006015645922161639,86.83333333333333,521,600
88,355,71,5,0.0005926886224187911,86.83333333333333,521,600
51,351,71,1,0.0005846765707246959,87.66666666666667,526,600
51,352,71,2,0.0005686169024556875,88.0,528,600
51,353,71,3,0.0005571210640482605,87.66666666666667,526,600
51,354,71,4,0.0005478839739225805,87.5,525,600
51,355,71,5,0.0005397358909249306,87.5,525,600
49,351,71,1,0.0006454645772464573,84.66666666666667,508,600
49,352,71,2,0.0006240133079700172,85.16666666666667,511,600
49,353,71,3,0.0006095641292631626,85.5,513,600
49,354,71,4,0.0005982656148262322,86.16666666666667,517,600
49,355,71,5,0.0005888661835342646,86.66666666666667,520,600
61,351,71,1,0.0006550460821017623,86.33333333333333,518,600
61,352,71,2,0.0006305202259682119,87.0,522,600
61,353,71,3,0.0006144652725197375,87.5,525,600
61,354,71,4,0.0006025040638633072,87.33333333333333,524,600
61,355,71,5,0.0005927801830694079,87.5,525,600
56,351,71,1,0.00063767732353881,86.5,519,600
56,352,71,2,0.000620380335021764,86.16666666666667,517,600
56,353,71,3,0.0006075036362744868,87.0,522,600
56,354,71,4,0.0005973601364530623,87.33333333333333,524,600
56,355,71,5,0.0005887572770006955,87.33333333333333,524,600
39,351,71,1,0.0005942530115135014,87.33333333333333,524,600
39,352,71,2,0.0005813213065266609,87.66666666666667,526,600
39,353,71,3,0.0005704774521291256,87.83333333333333,527,600
39,354,71,4,0.0005608201026916504,88.16666666666667,529,600
39,355,71,5,0.0005517128738574684,88.5,531,600
97,351,71,1,0.0005765521782450378,87.5,525,600
97,352,71,2,0.0005566368927247822,88.33333333333333,530,600
97,353,71,3,0.0005435472121462226,89.0,534,600
97,354,71,4,0.0005336352623999119,89.0,534,600
97,355,71,5,0.0005251245456747711,89.16666666666667,535,600
27,351,71,1,0.0005910999607294798,88.33333333333333,530,600
27,352,71,2,0.0005755379679612815,88.5,531,600
27,353,71,3,0.0005639098817482591,88.66666666666667,532,600
27,354,71,4,0.0005545168532989919,88.83333333333333,533,600
27,355,71,5,0.0005464497953653336,89.33333333333333,536,600
23,351,71,1,0.000673202215693891,85.0,510,600
23,352,71,2,0.0006532336119562387,85.16666666666667,511,600
23,353,71,3,0.0006403588340617716,85.16666666666667,511,600
23,354,71,4,0.0006302411784417927,85.5,513,600
23,355,71,5,0.0006215487373992801,85.83333333333333,515,600
29,351,71,1,0.0005990919889882207,87.16666666666667,523,600
29,352,71,2,0.0005829110159538686,88.16666666666667,529,600
29,353,71,3,0.0005699474713765085,88.33333333333333,530,600
29,354,71,4,0.0005594659596681595,88.83333333333333,533,600
29,355,71,5,0.0005503506399691105,89.0,534,600
82,351,71,1,0.000640402955468744,86.83333333333333,521,600
82,352,71,2,0.0006273241597227752,86.33333333333333,518,600
82,353,71,3,0.0006173381116241217,86.5,519,600
82,354,71,4,0.0006091110408306122,86.83333333333333,521,600
82,355,71,5,0.0006017533014528453,87.16666666666667,523,600
38,351,71,1,0.0006057304563000798,88.5,531,600
38,352,71,2,0.0005862019606865942,88.83333333333333,533,600
38,353,71,3,0.0005724627408199012,89.0,534,600
38,354,71,4,0.0005618790164589882,89.0,534,600
38,355,71,5,0.0005532570066861808,89.33333333333333,536,600
53,351,71,1,0.0006538545130752027,86.0,516,600
53,352,71,2,0.0006406042375601828,86.5,519,600
53,353,71,3,0.0006300144013948739,86.33333333333333,518,600
53,354,71,4,0.0006210416904650629,86.16666666666667,517,600
53,355,71,5,0.0006130685796961188,86.66666666666667,520,600
54,351,71,1,0.0006323651177808642,86.33333333333333,518,600
54,352,71,2,0.0006106228101998568,86.5,519,600
54,353,71,3,0.0005964036681689322,87.0,522,600
54,354,71,4,0.0005854901392012835,86.66666666666667,520,600
54,355,71,5,0.0005761425127275288,87.0,522,600
99,351,71,1,0.0006114312564022839,85.83333333333333,515,600
99,352,71,2,0.000588807393796742,86.66666666666667,520,600
99,353,71,3,0.0005745902890339494,87.0,522,600
99,354,71,4,0.0005638306029140949,87.33333333333333,524,600
99,355,71,5,0.0005550456698983908,87.66666666666667,526,600
30,351,71,1,0.0006406329921446741,84.5,507,600
30,352,71,2,0.0006184809026308358,85.5,513,600
30,353,71,3,0.0006029620417393744,86.16666666666667,517,600
30,354,71,4,0.0005909701576456428,86.16666666666667,517,600
30,355,71,5,0.000580779102165252,86.5,519,600
50,351,71,1,0.0006479519652202725,86.5,519,600
50,352,71,2,0.0006272452883422375,86.16666666666667,517,600
50,353,71,3,0.0006138349999673665,86.66666666666667,520,600
50,354,71,4,0.0006038136198185384,86.83333333333333,521,600
50,355,71,5,0.0005954334046691656,87.0,522,600
90,351,71,1,0.0006674842443317175,85.16666666666667,511,600
90,352,71,2,0.0006414510426111519,85.66666666666667,514,600
90,353,71,3,0.0006246796110644937,86.33333333333333,518,600
90,354,71,4,0.0006122249760665,86.5,519,600
90,355,71,5,0.0006021199515089393,87.0,522,600
37,351,71,1,0.000656630378216505,85.33333333333334,512,600
37,352,71,2,0.00064711959566921,85.16666666666667,511,600
37,353,71,3,0.0006390269263647497,85.5,513,600
37,354,71,4,0.0006319676176644862,85.83333333333333,515,600
37,355,71,5,0.0006255723419599235,86.16666666666667,517,600
75,351,71,1,0.0006375320954248309,86.66666666666667,520,600
75,352,71,2,0.0006226089899428189,87.16666666666667,523,600
75,353,71,3,0.0006107490626163781,87.33333333333333,524,600
75,354,71,4,0.0006009985227137804,87.83333333333333,527,600
75,355,71,5,0.0005922868731431663,88.16666666666667,529,600
59,351,71,1,0.0006774771609343588,85.0,510,600
59,352,71,2,0.0006452694069594145,85.66666666666667,514,600
59,353,71,3,0.0006275921477936208,86.0,516,600
59,354,71,4,0.0006152947898954153,86.0,516,600
59,355,71,5,0.0006053865654394031,86.0,516,600
67,351,71,1,0.000566707516554743,88.5,531,600
67,352,71,2,0.0005560183781199157,88.66666666666667,532,600
67,353,71,3,0.0005470286123454571,88.66666666666667,532,600
67,354,71,4,0.0005393557366915047,88.33333333333333,530,600
67,355,71,5,0.0005322480574250221,88.33333333333333,530,600
22,351,71,1,0.0006531772087328136,85.83333333333333,515,600
22,352,71,2,0.0006274795741774142,86.5,519,600
22,353,71,3,0.0006120227044448256,87.0,522,600
22,354,71,4,0.0006006047478877008,87.0,522,600
22,355,71,5,0.0005912048509344459,87.5,525,600
66,351,71,1,0.000621714279986918,87.16666666666667,523,600
66,352,71,2,0.0005960467387922108,87.66666666666667,526,600
66,353,71,3,0.0005797682097181678,87.83333333333333,527,600
66,354,71,4,0.0005677401786670089,88.16666666666667,529,600
66,355,71,5,0.0005579863791354001,88.16666666666667,529,600
24,351,71,1,0.000607182621024549,87.83333333333333,527,600
24,352,71,2,0.0005853533511981368,87.83333333333333,527,600
24,353,71,3,0.0005707218660973012,88.33333333333333,530,600
24,354,71,4,0.0005600309232249856,88.83333333333333,533,600
24,355,71,5,0.0005510306800715625,88.83333333333333,533,600
80,351,71,1,0.0006851631915196776,83.33333333333334,500,600
80,352,71,2,0.0006691084709018469,84.33333333333334,506,600
80,353,71,3,0.0006569752003997564,84.5,507,600
80,354,71,4,0.0006470141233876348,84.5,507,600
80,355,71,5,0.0006383352447301149,84.66666666666667,508,600
95,351,71,1,0.0006026120972819626,87.0,522,600
95,352,71,2,0.0005804295069538057,87.16666666666667,523,600
95,353,71,3,0.0005642202449962497,87.33333333333333,524,600
95,354,71,4,0.0005513412761501968,87.5,525,600
95,355,71,5,0.0005404621479101479,87.66666666666667,526,600
36,351,71,1,0.000691078370437026,84.83333333333334,509,600
36,352,71,2,0.0006738238735124469,84.66666666666667,508,600
36,353,71,3,0.0006610294803977013,84.83333333333334,509,600
36,354,71,4,0.0006504624616354704,85.0,510,600
36,355,71,5,0.0006410140777006745,85.33333333333334,512,600
79,351,71,1,0.0006715992349199951,84.83333333333334,509,600
79,352,71,2,0.0006520948372781277,85.16666666666667,511,600
79,353,71,3,0.0006386935128830373,85.66666666666667,514,600
79,354,71,4,0.0006279265508055687,85.66666666666667,514,600
79,355,71,5,0.0006187649560160935,85.5,513,600
25,351,71,1,0.0006057019927538931,86.83333333333333,521,600
25,352,71,2,0.0005863535334356129,88.5,531,600
25,353,71,3,0.0005717378808185458,88.83333333333333,533,600
25,354,71,4,0.0005600898875854909,89.0,534,600
25,355,71,5,0.0005499234539456666,88.83333333333333,533,600
94,351,71,1,0.0006718759541399777,85.5,513,600
94,352,71,2,0.0006532078259624541,85.66666666666667,514,600
94,353,71,3,0.0006392821087501943,85.83333333333333,515,600
94,354,71,4,0.000627574510872364,86.16666666666667,517,600
94,355,71,5,0.0006171171553432941,86.33333333333333,518,600
55,351,71,1,0.0006390404887497425,85.16666666666667,511,600
55,352,71,2,0.0006211958825588226,86.0,516,600
55,353,71,3,0.0006080283783376217,86.16666666666667,517,600
55,354,71,4,0.0005971700302325189,86.66666666666667,520,600
55,355,71,5,0.0005875483038835227,86.5,519,600
63,351,71,1,0.0006415776442736387,86.83333333333333,521,600
63,352,71,2,0.000625925837084651,87.33333333333333,524,600
63,353,71,3,0.0006142333731986582,87.33333333333333,524,600
63,354,71,4,0.0006044835317879915,87.83333333333333,527,600
63,355,71,5,0.000595813908148557,87.83333333333333,527,600
58,351,71,1,0.0006536332657560706,84.83333333333334,509,600
58,352,71,2,0.0006273937178775668,86.0,516,600
58,353,71,3,0.0006107216468080878,86.16666666666667,517,600
58,354,71,4,0.0005989351775497198,86.66666666666667,520,600
58,355,71,5,0.00058943429030478,86.83333333333333,521,600
20,351,71,1,0.0006741826073266566,86.33333333333333,518,600
20,352,71,2,0.0006508448859676719,86.66666666666667,520,600
20,353,71,3,0.0006355154910124838,86.83333333333333,521,600
20,354,71,4,0.0006242577801458538,86.83333333333333,521,600
20,355,71,5,0.0006151538691483438,86.83333333333333,521,600
62,351,71,1,0.0005705449730157852,88.5,531,600
62,352,71,2,0.0005553797236643732,89.0,534,600
62,353,71,3,0.0005451964680105448,89.0,534,600
62,354,71,4,0.0005370537983253598,89.5,537,600
62,355,71,5,0.0005299943150021136,89.66666666666666,538,600
72,351,71,1,0.0006158589385449886,87.5,525,600
72,352,71,2,0.0005993194645270705,87.83333333333333,527,600
72,353,71,3,0.0005868066218681633,88.16666666666667,529,600
72,354,71,4,0.0005764453671872616,87.83333333333333,527,600
72,355,71,5,0.0005675105494447052,87.83333333333333,527,600
41,351,71,1,0.0006591825513169169,85.83333333333333,515,600
41,352,71,2,0.0006379409460350871,86.5,519,600
41,353,71,3,0.0006228299462236464,86.83333333333333,521,600
41,354,71,4,0.0006105286302044988,87.16666666666667,523,600
41,355,71,5,0.0005999235436320305,87.33333333333333,524,600
76,351,71,1,0.0006693194736726582,84.83333333333334,509,600
76,352,71,2,0.0006463716854341328,85.5,513,600
76,353,71,3,0.0006304837879724801,85.66666666666667,514,600
76,354,71,4,0.0006178118637762964,86.16666666666667,517,600
76,355,71,5,0.000607185298576951,86.16666666666667,517,600
85,351,71,1,0.0006214745226316154,87.0,522,600
85,352,71,2,0.0005945706507191062,87.83333333333333,527,600
85,353,71,3,0.0005771559081040323,88.33333333333333,530,600
85,354,71,4,0.0005645828787237406,88.5,531,600
85,355,71,5,0.0005548140616156161,88.66666666666667,532,600
52,351,71,1,0.0006450540386140347,85.0,510,600
52,352,71,2,0.00062270910711959,85.0,510,600
52,353,71,3,0.0006074965931475163,85.5,513,600
52,354,71,4,0.0005961991264484823,85.66666666666667,514,600
52,355,71,5,0.0005868915468454361,85.83333333333333,515,600
84,351,71,1,0.0006138531025499105,86.16666666666667,517,600
84,352,71,2,0.0005920742405578494,86.66666666666667,520,600
84,353,71,3,0.0005780450301244855,87.0,522,600
84,354,71,4,0.0005670856335200369,87.16666666666667,523,600
84,355,71,5,0.0005579593125730753,87.5,525,600
60,351,71,1,0.000625072221737355,86.33333333333333,518,600
60,352,71,2,0.0006121709011495113,86.5,519,600
60,353,71,3,0.000601542997173965,87.33333333333333,524,600
60,354,71,4,0.0005923451390117407,87.33333333333333,524,600
60,355,71,5,0.0005842084065079689,87.33333333333333,524,600
65,351,71,1,0.0006000350113026798,87.83333333333333,527,600
65,352,71,2,0.0005830981535837054,88.16666666666667,529,600
65,353,71,3,0.0005705874064005911,88.16666666666667,529,600
65,354,71,4,0.0005606737686321139,88.33333333333333,530,600
65,355,71,5,0.0005522399442270398,88.5,531,600
78,351,71,1,0.0006409833440557122,86.66666666666667,520,600
78,352,71,2,0.0006054138066247106,87.5,525,600
78,353,71,3,0.0005849503795616329,87.66666666666667,526,600
78,354,71,4,0.0005710313562303782,88.5,531,600
78,355,71,5,0.0005601802840828896,88.66666666666667,532,600
64,351,71,1,0.0006365953013300896,85.5,513,600
64,352,71,2,0.0006078010192140937,87.16666666666667,523,600
64,353,71,3,0.0005896503571420908,87.66666666666667,526,600
64,354,71,4,0.0005769158015027642,87.83333333333333,527,600
64,355,71,5,0.000566879112739116,88.16666666666667,529,600
28,351,71,1,0.0006570235127583146,84.83333333333334,509,600
28,352,71,2,0.0006286512361839414,84.83333333333334,509,600
28,353,71,3,0.0006096838624216616,86.0,516,600
28,354,71,4,0.0005956474342383444,86.66666666666667,520,600
28,355,71,5,0.0005842588725499809,87.0,522,600
